text,label,source,type
"J'ai une question de droit des affaires OHADA sur : nul ne peut exercer une activité commerciale, directement ou par personne interposée, s’il a",droit_commercial,"Code Bleu OHADA, art. 10",query_variant
"• L’interdiction à titre temporaire d’une durée supérieure à 5 ans, de même que l’interdiction à titre définitif, peuvent être levées, à la requête de l’interdit, par la juridiction qui a prononcé cette interdiction. • Cette requête n’est recevable qu’après expiration d’un délai de cinq (5) ans à compter du jour où la décision prononçant l’interdiction est devenue définitive. • L’interdiction prend fin par la réhabilitation dans les conditions et les formes prévues par l’Acte uniforme portant organisation des procédures collectives d’apurement du passif.",droit_commercial,"Code Bleu OHADA, art. 11",article
"Quelles sont les règles applicables en matière de : • l’interdiction à titre temporaire d’une durée supérieure à 5 ans, de même que",droit_commercial,"Code Bleu OHADA, art. 11",query_variant
"• Sans préjudice d’autres sanctions, les actes accomplis par un interdit sont inopposables aux tiers de bonne foi. • La bonne foi est toujours présumée. • Ces actes sont toutefois opposables à l’interdit Chapitre 3 : Obligation comptable du commerçant",droit_commercial,"Code Bleu OHADA, art. 12",article
"En droit commercial OHADA, que se passe-t-il quand • sans préjudice d’autres sanctions, les actes accomplis par un interdit sont inopposables aux",droit_commercial,"Code Bleu OHADA, art. 12",query_variant
"Tout commerçant, personne physique ou morale, doit tenir tous les livres de commerce conformément aux dispositions de l’Acte uniforme relatif à l’organisation et à l’harmonisation des comptabilités des entreprises. Il doit en outre respecter, selon le cas, les dispositions prévues par l’Acte uniforme relatif à l’organisation et l’harmonisation des comptabilités des entreprises et à l’Acte uniforme relatif au droit des sociétés commerciales et du groupement d’intérêt économique.",droit_commercial,"Code Bleu OHADA, art. 13",article
"Que dit le droit OHADA concernant : tout commerçant, personne physique ou morale, doit tenir tous les livres de commerce conformément",droit_commercial,"Code Bleu OHADA, art. 13",query_variant
Les livres de commerce doivent mentionner le numéro d’immatriculation au Registre du Commerce et du Crédit Mobilier.,creation_entreprise,"Code Bleu OHADA, art. 14",article
"En droit commercial OHADA, que se passe-t-il quand les livres de commerce doivent mentionner le numéro d’immatriculation au registre du commerce et",creation_entreprise,"Code Bleu OHADA, art. 14",query_variant
Toute personne morale commerçante doit également établir tous les ans ses états financiers de synthèse conformément aux dispositions de l’Acte uniforme portant organisation et harmonisation des comptabilités des entreprises et de l’Acte uniforme relatif au droit des sociétés commerciales et du groupement d’intérêt économique. Chapitre 4 : Prescription,droit_commercial,"Code Bleu OHADA, art. 15",article
Quelles sont les règles applicables en matière de : toute personne morale commerçante doit également établir tous les ans ses états financiers de,droit_commercial,"Code Bleu OHADA, art. 15",query_variant
"A la différence du délai de forclusion qui court, pour la durée fixée par la loi, à compter de l’événement que celle-ci détermine, le délai de prescription court à compter du jour où le titulaire du droit d’agir a connu ou aurait dû connaître les faits lui permettant d’exercer son action.",droit_commercial,"Code Bleu OHADA, art. 17",article
"Que dit le droit OHADA concernant : a la différence du délai de forclusion qui court, pour la durée fixée par",droit_commercial,"Code Bleu OHADA, art. 17",query_variant
La prescription se compte par jours et non par heures. Elle est acquise lorsque le dernier jour du terme est accompli.,droit_commercial,"Code Bleu OHADA, art. 18",article
Quelles sont les règles applicables en matière de : la prescription se compte par jours et non par heures. elle est acquise lorsque,droit_commercial,"Code Bleu OHADA, art. 18",query_variant
"La prescription ne court pas à l’égard d’une créance qui dépend d’une condition jusqu’à ce que la condition arrive, à l’égard d’une créance à terme jusqu’à ce que ce terme soit arrivé, à l’égard d’une action en garantie jusqu’à ce que l’éviction ait eu lieu.",droit_commercial,"Code Bleu OHADA, art. 19",article
J'ai une question de droit des affaires OHADA sur : la prescription ne court pas à l’égard d’une créance qui dépend d’une condition jusqu’à,droit_commercial,"Code Bleu OHADA, art. 19",query_variant
La suspension de la prescription a pour effet d’en arrêter temporairement le cours sans effacer le délai déjà couru.,droit_commercial,"Code Bleu OHADA, art. 20",article
Peux-tu m'expliquer ce que prévoit l'Acte uniforme sur : la suspension de la prescription a pour effet d’en arrêter temporairement le cours sans,droit_commercial,"Code Bleu OHADA, art. 20",query_variant
"La prescription ne court pas ou est suspendue à l’égard de celui qui est dans l’impossibilité d’agir par suite d’un empêchement résultant de la loi, de la convention ou de la force majeure. Elle est suspendue à compter du jour où, après la survenance d’un litige, les parties conviennent de recourir à la médiation ou à la conciliation ou, à défaut d’accord écrit, à compter du jour de la première réunion de médiation ou de conciliation. Le délai de prescription recommence à courir, pour une durée qui ne peut être inférieure à six mois, à compter de la date à laquelle soit l’une des parties ou le",droit_commercial,"Code Bleu OHADA, art. 21",article
Que dit le droit OHADA concernant : la prescription ne court pas ou est suspendue à l’égard de celui qui est,droit_commercial,"Code Bleu OHADA, art. 21",query_variant
L’interruption de la prescription a pour effet d’effacer le délai de prescription acquis. Elle fait courir un nouveau délai de même durée que l’ancien.,droit_commercial,"Code Bleu OHADA, art. 22",article
Quelles sont les règles applicables en matière de : l’interruption de la prescription a pour effet d’effacer le délai de prescription acquis. elle,droit_commercial,"Code Bleu OHADA, art. 22",query_variant
"La reconnaissance par le débiteur du droit de celui contre lequel il prescrivait interrompt le délai de prescription. La demande en justice, même en référé, interrompt le délai de prescription comme le délai de forclusion. Il en est de même lorsque la demande est portée devant une juridiction incompétente ou lorsque l’acte de saisine de la juridiction est annulé par l’effet d’un vice de la procédure. L’interruption produit ses effets jusqu’à l’extinction de l’instance. Elle est non avenue si le demandeur se désiste de sa demande, s’il laisse périmer l’instance ou si sa demande est définitiveme",droit_commercial,"Code Bleu OHADA, art. 23",article
Que dit le droit OHADA concernant : la reconnaissance par le débiteur du droit de celui contre lequel il prescrivait interrompt,droit_commercial,"Code Bleu OHADA, art. 23",query_variant
Un acte d’exécution forcée interrompt le délai de prescription comme le délai de forclusion.,droit_commercial,"Code Bleu OHADA, art. 24",article
Que dit le droit OHADA concernant : un acte d’exécution forcée interrompt le délai de prescription comme le délai de forclusion,droit_commercial,"Code Bleu OHADA, art. 24",query_variant
"L’interpellation faite à l’un des débiteurs solidaires par une demande en justice ou par un acte d’exécution forcée ou la reconnaissance par le débiteur du droit de celui contre lequel il prescrivait interrompt le délai de prescription contre tous les autres, même contre leurs héritiers. L’interpellation faite au débiteur principal ou sa reconnaissance interrompt le délai de prescription à l’égard de la caution.",droit_commercial,"Code Bleu OHADA, art. 25",article
Quelles sont les règles applicables en matière de : l’interpellation faite à l’un des débiteurs solidaires par une demande en justice ou par,droit_commercial,"Code Bleu OHADA, art. 25",query_variant
"Les juges ne peuvent soulever d’office le moyen résultant de la prescription. Sauf renonciation, la prescription peut être opposée en tout état de cause, même en appel.",droit_commercial,"Code Bleu OHADA, art. 26",article
Peux-tu m'expliquer ce que prévoit l'Acte uniforme sur : les juges ne peuvent soulever d’office le moyen résultant de la prescription. sauf renonciation,droit_commercial,"Code Bleu OHADA, art. 26",query_variant
Le paiement effectué pour éteindre une dette ne peut être répété au seul motif que le délai de prescription était expiré.,droit_commercial,"Code Bleu OHADA, art. 27",article
Peux-tu m'expliquer ce que prévoit l'Acte uniforme sur : le paiement effectué pour éteindre une dette ne peut être répété au seul motif,droit_commercial,"Code Bleu OHADA, art. 27",query_variant
Seule une prescription acquise est susceptible de renonciation. La renonciation à la prescription est expresse ou tacite. La renonciation tacite résulte de circonstances établissant sans équivoque la volonté de ne pas se prévaloir de la prescription. Celui qui ne peut exercer par lui-même ses droits ne peut renoncer seul à la prescription acquise. Un créancier ou toute autre personne ayant intérêt à ce que la prescription soit acquise peut l’opposer ou l’invoquer lors même que le débiteur y renonce.,droit_commercial,"Code Bleu OHADA, art. 28",article
J'ai une question de droit des affaires OHADA sur : seule une prescription acquise est susceptible de renonciation. la renonciation à la prescription est,droit_commercial,"Code Bleu OHADA, art. 28",query_variant
"La durée de la prescription peut être abrégée ou allongée par accord des parties. Elle ne peut toutefois être réduite à moins d’un an ni étendue à plus de dix ans. Les parties peuvent également, d’un commun accord, ajouter aux causes de suspension et d’interruption de la prescription. TITRE II. STATUT DE L’INTREPRENANT Définition",droit_commercial,"Code Bleu OHADA, art. 29",article
